Kemberg, Stadt;06901;  235,21; 9 899; 4 909; 4 990
Rüdesheim am Rhein, Stadt;65385;  51,44; 9 892; 4 960; 4 932
Grimmen, Stadt;18507;  50,51; 9 888; 4 700; 5 188
Nideggen, Stadt;52385;  65,04; 9 886; 4 835; 5 051
Nieder-Olm, Stadt;55268;  11,22; 9 885; 4 789; 5 096
Oldenburg in Holstein, Stadt;23758;  39,68; 9 864; 4 795; 5 069
Dassel, Stadt;37586;  113,24; 9 860; 4 892; 4 968
Bad Gandersheim, Stadt;37581;  90,85; 9 858; 4 769; 5 089
Bad Wildbad, Stadt;75323;  105,22; 9 849; 4 837; 5 012
Sebnitz, Stadt;01855;  88,23; 9 817; 4 854; 4 963
Mengen, Stadt;88512;  49,82; 9 783; 4 901; 4 882
Heubach, Stadt;73540;  25,78; 9 765; 4 821; 4 944
Bad Orb, Stadt;63619;  47,78; 9 759; 4 650; 5 109
Bockenem, Stadt;31167;  109,96; 9 741; 4 869; 4 872
Simbach a.Inn, St;84359;  47,33; 9 736; 4 753; 4 983
Schlitz, Stadt;36110;  142,09; 9 716; 4 835; 4 881
Neuenstadt am Kocher, Stadt;74196;  41,17; 9 713; 4 882; 4 831
Visselhövede, Stadt;27374;  159,20; 9 700; 4 748; 4 952
Hohenmölsen, Stadt;06679;  75,31; 9 696; 4 689; 5 007
Laubach, Stadt;35321;  97,02; 9 695; 4 741; 4 954
Brand-Erbisdorf, Stadt;09618;  46,33; 9 640; 4 688; 4 952
Bad König, Stadt;64732;  46,73; 9 639; 4 670; 4 969
Gudensberg, Stadt;34281;  46,50; 9 632; 4 753; 4 879
Lügde, Stadt der Osterräder;32676;  88,64; 9 624; 4 780; 4 844
Brandis, Stadt;04821;  34,89; 9 619; 4 740; 4 879
Burgau, St;89331;  25,92; 9 617; 4 805; 4 812
Luckau, Stadt;15926;  207,43; 9 574; 4 746; 4 828
Beilngries, St;92339;  100,02; 9 560; 4 954; 4 606
Niesky, Stadt;02906;  53,81; 9 543; 4 681; 4 862
Dissen am Teutoburger Wald, Stadt;49201;  31,90; 9 539; 4 798; 4 741
Zwiesel, St;94227;  41,16; 9 500; 4 659; 4 841
Niddatal, Stadt;61194;  40,26; 9 495; 4 733; 4 762
Ilsenburg (Harz), Stadt;38871;  62,97; 9 491; 4 696; 4 795
Zschopau, Stadt;09405;  22,79; 9 490; 4 591; 4 899
Sassnitz, Stadt;18546;  47,14; 9 485; 4 546; 4 939
Runkel, Stadt;65594;  43,72; 9 477; 4 717; 4 760
Trebbin, Stadt;14959;  126,37; 9 474; 4 804; 4 670
Bleckede, Stadt;21354;  140,65; 9 467; 4 606; 4 861
Bad Ems, Stadt;56130;  15,41; 9 457; 4 555; 4 902
Endingen am Kaiserstuhl, Stadt;79346;  26,70; 9 445; 4 693; 4 752
Fürstenau, Stadt;49584;  78,65; 9 437; 4 623; 4 814
Neustadt (Hessen), Stadt;35279;  56,88; 9 427; 4 833; 4 594
Wahlstedt, Stadt;23812;  15,75; 9 397; 4 595; 4 802
Höhr-Grenzhausen, Stadt;56203;  15,88; 9 388; 4 593; 4 795
Zörbig, Stadt;06780;  113,68; 9 372; 4 648; 4 724
Rehau, St;95111;  80,33; 9 352; 4 569; 4 783
Torgelow, Stadt;17358;  72,19; 9 349; 4 598; 4 751
Heilsbronn, St;91560;  62,23; 9 347; 4 616; 4 731
Bad Breisig, Stadt;53498;  19,93; 9 341; 4 520; 4 821
Raguhn-Jeßnitz, Stadt;06779;  97,13; 9 307; 4 601; 4 706
Obernkirchen, Stadt;31683;  32,45; 9 302; 4 649; 4 653
Eisenberg (Pfalz), Stadt;67304;  18,75; 9 301; 4 627; 4 674
Miltenberg, St;63897;  60,25; 9 298; 4 560; 4 738
Altlandsberg, Stadt;15345;  106,60; 9 298; 4 636; 4 662
Töging a.Inn, St;84513;  13,65; 9 286; 4 534; 4 752
Bad Liebenwerda, Stadt;04924;  138,88; 9 283; 4 549; 4 734
Zahna-Elster, Stadt;06895;  148,58; 9 278; 4 648; 4 630
Bad Liebenzell, Stadt;75378;  33,78; 9 249; 4 537; 4 712
Lüchow (Wendland), Stadt;29439;  89,46; 9 214; 4 474; 4 740
Kyritz, Stadt;16866;  157,38; 9 192; 4 502; 4 690
Bad Bevensen, Stadt;29549;  48,36; 9 190; 4 230; 4 960
Doberlug-Kirchhain, Stadt;03253;  150,36; 9 179; 4 586; 4 593
Wunsiedel, St;95632;  54,88; 9 172; 4 455; 4 717
Heiligenhafen, Stadt;23774;  18,32; 9 162; 4 428; 4 734
Herzberg (Elster), Stadt;04916;  149,00; 9 129; 4 375; 4 754
Osthofen, Stadt;67574;  18,62; 9 128; 4 518; 4 610
Elsfleth, Stadt;26931;  115,19; 9 117; 4 661; 4 456
Zwenkau, Stadt;04442;  46,30; 9 082; 4 465; 4 617
Ortenberg, Stadt;63683;  54,69; 9 076; 4 473; 4 603
Storkow (Mark), Stadt;15859;  180,72; 9 070; 4 534; 4 536
Wertingen, St;86637;  51,88; 9 042; 4 493; 4 549
Ballenstedt, Stadt;06493;  86,65; 9 033; 4 412; 4 621
Reinfeld (Holstein), Stadt;23858;  17,36; 9 029; 4 470; 4 559
Furtwangen im Schwarzwald, Stadt;78120;  82,57; 9 025; 4 651; 4 374
Kandel, Stadt;76870;  26,69; 9 003; 4 448; 4 555
Waldheim, Stadt;04736;  41,71; 9 002; 4 582; 4 420
Tecklenburg, Stadt;49545;  70,49; 8 989; 4 506; 4 483
Weißenthurm, Stadt;56575;  3,99; 8 981; 4 636; 4 345
Bad Frankenhausen/Kyffhäuser, Stadt;06567;  66,22; 8 975; 4 418; 4 557
Furth im Wald, St;93437;  67,06; 8 960; 4 491; 4 469
Penig, Stadt;09322;  63,37; 8 953; 4 385; 4 568
Mittenwalde, Stadt;15749;  99,12; 8 950; 4 580; 4 370
Olbernhau, Stadt;09526;  70,22; 8 944; 4 369; 4 575
Mücheln (Geiseltal), Stadt;06249;  98,58; 8 939; 4 443; 4 496
Mansfeld, Stadt;06343;  143,80; 8 929; 4 454; 4 475
Breckerfeld, Hansestadt;58339;  59,10; 8 920; 4 401; 4 519
Hemau, St;93155;  122,33; 8 907; 4 559; 4 348
Freystadt, St;92342;  80,56; 8 904; 4 582; 4 322
Plön, Stadt;24306;  36,73; 8 903; 4 280; 4 623
Rain, St;86641;  77,13; 8 902; 4 484; 4 418
Calbe (Saale), Stadt;39240;  56,67; 8 902; 4 292; 4 610
Wetter (Hessen), Stadt;35083;  104,56; 8 901; 4 503; 4 398
Bad Griesbach i.Rottal, St;94086;  70,13; 8 901; 4 385; 4 516
Laufenburg (Baden), Stadt;79725;  23,55; 8 884; 4 348; 4 536
Auerbach i.d.OPf., St;91275;  78,25; 8 859; 4 369; 4 490
Elze, Stadt;31008;  47,81; 8 853; 4 367; 4 486
Bad Lauchstädt, Goethestadt;06246;  85,37; 8 851; 4 372; 4 479
Lauter-Bernsbach, Stadt;08315;  30,28; 8 846; 4 308; 4 538
Borgholzhausen, Stadt;33829;  55,99; 8 835; 4 381; 4 454
Ichenhausen, St;89335;  34,27; 8 811; 4 478; 4 333
Ochsenhausen, Stadt;88416;  59,96; 8 808; 4 477; 4 331
Mendig, Stadt;56743;  23,75; 8 803; 4 384; 4 419
Tirschenreuth, St;95643;  103,95; 8 787; 4 242; 4 545
Volkach, St;97332;  60,19; 8 784; 4 358; 4 426
Nittenau, St;93149;  98,73; 8 725; 4 447; 4 278
Colditz, Stadt;04680;  84,09; 8 720; 4 281; 4 439
Florstadt, Stadt;61197;  39,60; 8 699; 4 303; 4 396
Ueckermünde, Stadt;17373;  85,87; 8 696; 4 248; 4 448
Weida, Stadt;07570;  36,80; 8 694; 4 280; 4 414
Hemmoor, Stadt;21745;  45,07; 8 690; 4 231; 4 459
Kappeln, Stadt;24376;  43,32; 8 676; 4 175; 4 501
Klingenthal, Stadt;08248;  50,44; 8 674; 4 209; 4 465
Waldenbuch, Stadt;71111;  22,70; 8 670; 4 254; 4 416
Barth, Stadt;18356;  41,18; 8 660; 4 139; 4 521
Obernburg a.Main, St;63785;  24,82; 8 647; 4 260; 4 387
Schieder-Schwalenberg, Stadt;32816;  60,04; 8 645; 4 296; 4 349
Naunhof, Stadt;04683;  39,72; 8 639; 4 223; 4 416
Großräschen, Stadt;01983;  81,86; 8 629; 4 239; 4 390
Rauenberg, Stadt;69231;  11,12; 8 627; 4 288; 4 339
Barntrup, Stadt;32683;  59,46; 8 616; 4 299; 4 317
Kirchen (Sieg), Stadt;57548;  39,76; 8 613; 4 241; 4 372
Lützen, Stadt;06686;  96,49; 8 612; 4 267; 4 345
Hainichen, Stadt;09661;  51,74; 8 609; 4 295; 4 314
Neuötting, St;84524;  36,60; 8 601; 4 191; 4 410
Werneuchen, Stadt;16356;  117,01; 8 584; 4 309; 4 275
Lößnitz, Stadt;08294;  30,49; 8 559; 4 172; 4 387
Borgentreich, Orgelstadt4);34434;  138,94;/;/;/
Bad Schussenried, Stadt;88427;  55,01; 8 553; 4 334; 4 219
Berching, St;92334;  131,18; 8 541; 4 302; 4 239
Barby, Stadt;39249;  152,76; 8 535; 4 240; 4 295
Teterow, Stadt;17166;  47,07; 8 524; 4 169; 4 355
Könnern, Stadt;06420;  125,28; 8 519; 4 247; 4 272
Schleiz, Stadt;07907;  83,15; 8 509; 4 247; 4 262
Lauta, Stadt;02991;  42,13; 8 504; 4 156; 4 348
Oranienbaum-Wörlitz, Stadt;06785;  115,16; 8 493; 4 332; 4 161
Bad Sooden-Allendorf, Stadt;37242;  73,52; 8 476; 4 163; 4 313
Vallendar, Stadt;56179;  13,22; 8 443; 4 097; 4 346
Wissen, Stadt;57537;  34,88; 8 437; 4 193; 4 244
Bersenbrück, Stadt;49593;  42,54; 8 436; 4 176; 4 260
Helmbrechts, St;95233;  58,72; 8 425; 4 101; 4 324
Premnitz, Stadt;14727;  46,27; 8 423; 4 064; 4 359
Großbottwar, Stadt;71723;  25,51; 8 408; 4 218; 4 190
Bad Schmiedeberg, Stadt;06905;  160,02; 8 399; 4 158; 4 241
Kirchberg, Stadt;08107;  39,57; 8 395; 4 028; 4 367
Leisnig, Stadt;04703;  78,08; 8 392; 4 083; 4 309
Nierstein, Stadt;55283;  19,34; 8 388; 4 135; 4 253
Hallstadt, St;96103;  14,60; 8 356; 4 123; 4 233
Kandern, Stadt;79400;  62,26; 8 347; 4 102; 4 245
Meßkirch, Stadt;88605;  76,22; 8 347; 4 203; 4 144
Bismark (Altmark), Stadt;39629;  289,45; 8 335; 4 181; 4 154
Dannenberg (Elbe), Stadt;29451;  76,62; 8 330; 4 161; 4 169
Staufenberg, Stadt;35460;  28,60; 8 314; 4 091; 4 223
Vetschau/Spreewald, Stadt;03226;  111,51; 8 297; 4 178; 4 119
Grafenau, St;94481;  63,73; 8 276; 4 112; 4 164
Landstuhl, Sickingenstadt, Stadt;66849;  15,34; 8 276; 4 081; 4 195
Willebadessen, Stadt;34439;  128,41; 8 241; 4 175; 4 066
Falkenstein/Vogtl., Stadt;08223;  31,06; 8 235; 3 909; 4 326
Kuppenheim, Stadt;76456;  18,08; 8 228; 3 995; 4 233
Vohburg a.d.Donau, St;85088;  45,18; 8 216; 4 235; 3 981
Kirn, Stadt;55606;  16,53; 8 191; 3 975; 4 216
Teuchern, Stadt;06682;  81,36; 8 176; 4 087; 4 089
Bad Bergzabern, Stadt;76887;  10,71; 8 164; 3 865; 4 299
Rheinsberg, Stadt;16831;  328,22; 8 161; 4 094; 4 067
Neustadt an der Orla, Stadt;07806;  36,73; 8 158; 3 957; 4 201
Lugau/Erzgeb., Stadt;09385;  22,29; 8 147; 3 936; 4 211
Neunburg vorm Wald, St;92431;  110,14; 8 133; 4 178; 3 955
Seeland, Stadt;06469;  78,86; 8 130; 4 061; 4 069
Viechtach, St;94234;  62,47; 8 130; 4 042; 4 088
Elsterwerda, Stadt;04910;  40,58; 8 118; 3 962; 4 156
Beeskow, Stadt;15848;  77,81; 8 099; 3 892; 4 207
Arnstein, St;97450;  112,10; 8 090; 4 095; 3 995
Staufen im Breisgau, Stadt;79219;  23,32; 8 085; 3 850; 4 235
Bad Lausick, Stadt;04651;  70,02; 8 081; 3 966; 4 115
Oederan, Stadt;09569;  77,33; 8 079; 4 007; 4 072
Altenberg, Stadt;01773;  145,89; 8 060; 4 057; 4 003
Zell am Harmersbach, Stadt;77736;  36,41; 8 034; 3 978; 4 056
Kellinghusen, Stadt;25548;  18,81; 8 020; 3 960; 4 060
Möckmühl, Stadt;74219;  49,60; 8 011; 4 099; 3 912
Neuenbürg, Stadt;75305;  28,15; 7 999; 3 992; 4 007
Dornstetten, Stadt;72280;  24,20; 7 995; 3 957; 4 038
Treuen, Stadt;08233;  43,74; 7 993; 3 903; 4 090
Bad Düben, Stadt;04849;  45,83; 7 968; 3 836; 4 132
Daun, Stadt;54550;  49,02; 7 964; 3 894; 4 070
Wörrstadt, Stadt;55286;  16,75; 7 946; 3 927; 4 019
Knittlingen, Stadt;75438;  26,33; 7 928; 3 901; 4 027
Rottenburg a.d.Laaber, St;84056;  90,11; 7 924; 3 993; 3 931
Simmern/ Hunsrück, Stadt;55469;  11,96; 7 914; 3 799; 4 115
Neresheim, Stadt;73450;  118,51; 7 910; 4 074; 3 836
Kühlungsborn, Stadt;18225;  16,17; 7 909; 3 758; 4 151
Medebach, Hansestadt;59964;  126,05; 7 906; 3 973; 3 933
Harzgerode, Stadt;06493;  164,66; 7 906; 3 965; 3 941
Herrieden, St;91567;  81,66; 7 895; 3 933; 3 962
Bützow, Stadt;18246;  39,85; 7 887; 4 046; 3 841
Bad Liebenstein, Stadt;36448;  48,81; 7 884; 3 806; 4 078
Pockau-Lengefeld, Stadt;09514;  83,43; 7 848; 3 924; 3 924
Schweich, Stadt;54338;  31,10; 7 840; 3 718; 4 122
Allstedt, Stadt;06542;  149,81; 7 839; 3 931; 3 908
Calau, Stadt;03205;  163,50; 7 836; 3 908; 3 928
Belgern-Schildau, Stadt;04874;  158,98; 7 828; 3 927; 3 901
Kirchheimbolanden, Stadt;67292;  26,36; 7 790; 3 760; 4 030
Oberkochen, Stadt;73447;  23,55; 7 785; 3 829; 3 956
Gundelfingen a.d.Donau, St;89423;  54,06; 7 763; 3 869; 3 894
Aken (Elbe), Stadt;06385;  59,91; 7 754; 3 799; 3 955
Bad Herrenalb, Stadt;76332;  33,01; 7 745; 3 805; 3 940
Bönnigheim, Stadt;74357;  20,13; 7 725; 3 823; 3 902
Hermsdorf, Stadt;07629;  7,49; 7 724; 3 746; 3 978
Naila, St;95119;  37,04; 7 715; 3 721; 3 994
Löffingen, Stadt;79843;  88,02; 7 698; 3 887; 3 811
Markneukirchen, Stadt;08258;  69,07; 7 696; 3 769; 3 927
Hardegsen, Stadt;37181;  84,03; 7 694; 3 765; 3 929
Kalbe (Milde), Stadt;39624;  272,70; 7 689; 3 905; 3 784
Ramstein-Miesenbach, Stadt;66877;  43,01; 7 677; 3 756; 3 921
Sontra, Stadt;36205;  111,29; 7 671; 3 857; 3 814
Hüfingen, Stadt;78183;  58,55; 7 635; 3 802; 3 833
Münnerstadt, St;97702;  93,11; 7 624; 3 894; 3 730
Gerolstein, Stadt;54568;  64,43; 7 613; 3 802; 3 811
Ransbach-Baumbach, Stadt;56235;  12,15; 7 578; 3 692; 3 886
Roßwein, Stadt;04741;  44,10; 7 571; 3 797; 3 774
Baiersdorf, St;91083;  11,81; 7 560; 3 738; 3 822
Bad Berka, Stadt;99438;  55,32; 7 540; 3 651; 3 889
Eibenstock, Stadt;08309;  112,22; 7 536; 3 727; 3 809
Pulsnitz, Stadt;01896;  26,75; 7 515; 3 676; 3 839
Groitzsch, Stadt;04539;  70,17; 7 496; 3 603; 3 893
Bad Sachsa, Stadt;37441;  33,20; 7 476; 3 622; 3 854
Friedrichroda, Stadt;99894;  36,88; 7 471; 3 619; 3 852
Bad Kötzting, St;93444;  62,15; 7 462; 3 662; 3 800
Treuenbrietzen, Stadt;14929;  212,43; 7 460; 3 679; 3 781
Malchin, Stadt;17139;  95,00; 7 456; 3 697; 3 759
Gedern, Stadt;63688;  75,24; 7 441; 3 780; 3 661
Homberg (Ohm), Stadt;35315;  88,02; 7 423; 3 746; 3 677
Oppenheim, Stadt;55276;  7,10; 7 417; 3 564; 3 853
Breuberg, Stadt;64747;  30,76; 7 413; 3 657; 3 756
Vohenstrauß, St;92648;  74,91; 7 390; 3 613; 3 777
Weikersheim, Stadt;97990;  80,93; 7 387; 3 667; 3 720
Radeburg, Stadt;01471;  54,01; 7 383; 3 704; 3 679
Esens, Stadt;26427;  21,67; 7 343; 3 441; 3 902
Teublitz, St;93158;  38,23; 7 343; 3 653; 3 690
Ebern, St;96106;  95,01; 7 333; 3 728; 3 605
Wriezen, Stadt;16269;  95,15; 7 331; 3 638; 3 693
Kremmen, Stadt;16766;  209,55; 7 310; 3 647; 3 663
Saarburg, Stadt;54439;  20,63; 7 308; 3 512; 3 796
Heringen (Werra), Stadt;36266;  61,17; 7 306; 3 609; 3 697
Freyung, St;94078;  48,63; 7 305; 3 619; 3 686
Gundelsheim, Stadt;74831;  38,44; 7 305; 3 654; 3 651
Meldorf, Stadt;25704;  21,26; 7 299; 3 501; 3 798
Otterndorf, Stadt;21762;  33,55; 7 283; 3 467; 3 816
Dettelbach, St;97337;  60,94; 7 280; 3 666; 3 614
Gröditz, Stadt;01609;  28,94; 7 266; 3 586; 3 680
Elzach, Stadt;79215;  75,28; 7 259; 3 594; 3 665
Gerbstedt, Stadt;06347;  102,31; 7 257; 3 620; 3 637
Hartha, Stadt;04746;  54,40; 7 227; 3 543; 3 684
Renchen, Stadt;77871;  32,08; 7 189; 3 593; 3 596
Lengenfeld, Stadt;08485;  46,98; 7 187; 3 540; 3 647
Scheßlitz, St;96110;  94,87; 7 157; 3 682; 3 475
Hecklingen, Stadt;39444;  95,34; 7 146; 3 520; 3 626
Schwarzenbach a.d.Saale, St;95126;  59,18; 7 116; 3 502; 3 614
Annweiler am Trifels, Stadt;76855;  39,87; 7 113; 3 529; 3 584
Laufen, St;83410;  35,28; 7 109; 3 595; 3 514
Neukirchen, Stadt;34626;  66,26; 7 108; 3 584; 3 524
Greding, St;91171;  103,74; 7 088; 3 608; 3 480
Haslach im Kinzigtal, Stadt;77716;  18,67; 7 086; 3 494; 3 592
Bernkastel-Kues, Stadt;54470;  23,71; 7 057; 3 387; 3 670
Zwingenberg, Stadt;64673;  5,66; 7 031; 3 527; 3 504
Leipheim, St;89340;  32,15; 7 007; 3 625; 3 382
Jerichow, Stadt;39319;  269,93; 6 999; 3 530; 3 469
Bad Wimpfen, Stadt;74206;  19,38; 6 985; 3 469; 3 516
Moringen, Stadt;37186;  82,39; 6 970; 3 577; 3 393
Parsberg, St;92331;  57,32; 6 955; 3 537; 3 418
Römhild, Stadt;98630;  122,45; 6 946; 3 503; 3 443
Immenhausen, Stadt;34376;  28,54; 6 936; 3 440; 3 496
Birkenfeld, Stadt;55765;  13,64; 6 923; 3 483; 3 440
Gerolzhofen, St;97447;  18,39; 6 908; 3 389; 3 519
Geiselhöring, St;94333;  99,69; 6 900; 3 498; 3 402
Rodalben, Stadt;66976;  15,69; 6 892; 3 392; 3 500
Schelklingen, Stadt;89601;  75,85; 6 880; 3 493; 3 387
Kahla, Stadt;07768;  7,89; 6 875; 3 351; 3 524
Volkmarsen, Stadt;34471;  67,47; 6 871; 3 450; 3 421
Ebermannstadt, St;91320;  49,95; 6 851; 3 392; 3 459
Arendsee (Altmark), Stadt;39619;  269,68; 6 850; 3 419; 3 431
Neuhaus am Rennweg, Stadt;98724;  80,98; 6 846; 3 424; 3 422
Annaburg, Stadt;06925;  224,28; 6 843; 3 398; 3 445
Bonndorf im Schwarzwald, Stadt;79848;  75,91; 6 834; 3 491; 3 343
Neustadt-Glewe, Stadt;19306;  94,14; 6 824; 3 474; 3 350
Waldeck, Stadt;34513;  115,73; 6 822; 3 397; 3 425
Müncheberg, Stadt;15374;  152,29; 6 820; 3 468; 3 352
Waldmünchen, St;93449;  101,17; 6 812; 3 359; 3 453
Reichelsheim (Wetterau), Stadt;61203;  27,60; 6 809; 3 395; 3 414
Polch, Stadt;56751;  28,68; 6 807; 3 421; 3 386
Böhlen, Stadt;04564;  24,56; 6 805; 3 352; 3 453
Arnstein, Stadt;06333;  121,69; 6 790; 3 382; 3 408
Waldsassen, St;95652;  66,53; 6 767; 3 362; 3 405
Gau-Algesheim, Stadt;55435;  13,99; 6 754; 3 266; 3 488
Glashütte, Stadt;01768;  95,64; 6 751; 3 412; 3 339
Edenkoben, Stadt;67480;  17,89; 6 742; 3 374; 3 368
Dietenheim, Stadt;89165;  18,75; 6 742; 3 349; 3 393
Nortorf, Stadt;24589;  12,77; 6 701; 3 242; 3 459
Friedland, Stadt;17098;  132,66; 6 679; 3 311; 3 368
Bad Blankenburg, Stadt;07422;  35,62; 6 666; 3 291; 3 375
Höchstädt a.d.Donau, St;89420;  37,45; 6 663; 3 320; 3 343
Havelberg, Hansestadt;39539;  149,12; 6 646; 3 296; 3 350
Boxberg, Stadt;97944;  101,71; 6 633; 3 386; 3 247
Mitterteich, St;95666;  39,38; 6 630; 3 260; 3 370
Herdorf, Stadt;57562;  17,99; 6 620; 3 247; 3 373
Großröhrsdorf, Stadt;01900;  26,54; 6 614; 3 221; 3 393
Königsee-Rottenbach, Stadt;07426;  84,37; 6 603; 3 306; 3 297
Zierenberg, Stadt;34289;  86,53; 6 600; 3 250; 3 350
Malchow, Stadt;17213;  44,71; 6 556; 3 166; 3 390
Bernsdorf, Stadt;02994;  59,78; 6 533; 3 211; 3 322
Neuenstein, Stadt;74632;  47,84; 6 498; 3 313; 3 185
Rodewisch, Stadt;08228;  26,88; 6 491; 3 191; 3 300
Maulbronn, Stadt;75433;  25,44; 6 490; 3 182; 3 308
Osterburken, Stadt;74706;  47,32; 6 485; 3 264; 3 221
Ketzin/Havel, Stadt;14669;  93,63; 6 474; 3 230; 3 244
Falkenberg/Elster, Stadt;04895;  82,16; 6 459; 3 203; 3 256
Ilshofen, Stadt;74532;  54,87; 6 459; 3 297; 3 162
Burgkunstadt, St;96224;  40,60; 6 455; 3 100; 3 355
Großalmerode, Stadt;37247;  37,62; 6 445; 3 154; 3 291
Bad Sobernheim, Stadt;55566;  54,18; 6 441; 3 155; 3 286
Rosenfeld, Stadt;72348;  51,11; 6 407; 3 223; 3 184
Blankenhain, Stadt;99444;  113,75; 6 406; 3 164; 3 242
Beerfelden, Stadt;64743;  71,19; 6 405; 3 213; 3 192
Horstmar, Stadt der Burgmannshöfe;48612;  44,76; 6 402; 3 238; 3 164
Trochtelfingen, Stadt;72818;  79,20; 6 377; 3 237; 3 140
Rodenberg, Stadt;31552;  15,62; 6 376; 3 167; 3 209
Gammertingen, Stadt;72501;  52,97; 6 367; 3 298; 3 069
Wittenburg, Stadt;19243;  80,08; 6 355; 3 259; 3 096
Bad Brückenau, St;97769;  23,71; 6 352; 3 113; 3 239
Bad Rodach, St;96476;  77,65; 6 352; 3 141; 3 211
Nienburg (Saale), Stadt;06429;  79,14; 6 341; 3 136; 3 205
Grafenwöhr, St;92655;  216,21; 6 336; 3 118; 3 218
Uffenheim, St;97215;  59,46; 6 332; 3 126; 3 206
Schirgiswalde-Kirschau, Stadt;02681;  24,34; 6 331; 3 175; 3 156
Dohna, Stadt;01809;  28,59; 6 325; 3 177; 3 148
Alpirsbach, Stadt;72275;  64,55; 6 291; 3 196; 3 095
Thalheim/Erzgeb., Stadt;09380;  10,79; 6 285; 3 038; 3 247
Pegau, Stadt;04523;  48,80; 6 284; 3 071; 3 213
Güglingen, Stadt;74363;  16,27; 6 269; 3 213; 3 056
Altenkirchen (Westerwald), Stadt;57610;  10,98; 6 256; 2 985; 3 271
Spangenberg, Liebenbachstadt;34286;  97,70; 6 241; 3 217; 3 024
Neuffen, Stadt;72639;  17,43; 6 234; 3 127; 3 107
Zell im Wiesental, Stadt;79669;  36,12; 6 226; 3 087; 3 139
Nieheim, Stadt;33039;  79,71; 6 222; 3 215; 3 007
Beilstein, Stadt;71717;  25,24; 6 212; 3 097; 3 115
Geisingen, Stadt;78187;  73,75; 6 211; 3 164; 3 047
Neumarkt-Sankt Veit, St;84494;  61,07; 6 204; 3 107; 3 097
Lübz, Stadt;19386;  57,73; 6 197; 2 986; 3 211
Bleicherode, Stadt;99752;  28,32; 6 157; 3 031; 3 126
Heitersheim, Stadt;79423;  11,71; 6 156; 3 030; 3 126
Hermeskeil, Stadt;54411;  30,89; 6 136; 3 044; 3 092
Stavenhagen, Reuterstadt, Stadt;17153;  41,02; 6 127; 3 078; 3 049
Klingenberg a.Main, St;63911;  21,12; 6 125; 3 065; 3 060
Brotterode-Trusetal, Stadt;98596;  49,68; 6 109; 3 009; 3 100
Dietfurt a.d.Altmühl, St;92345;  78,71; 6 094; 3 192; 2 902
Plau am See, Stadt;19395;  116,27; 6 076; 2 970; 3 106
Windsbach, St;91575;  68,12; 6 076; 3 140; 2 936
Mügeln, Stadt;04769;  55,08; 6 076; 3 001; 3 075
Nabburg, St;92507;  62,38; 6 067; 3 018; 3 049
Thannhausen, St;86470;  20,03; 6 067; 2 950; 3 117
Braunlage, Stadt;38700;  31,65; 6 049; 3 033; 3 016
Kölleda, Stadt;99625;  70,40; 6 042; 2 991; 3 051
Herrnhut, Stadt;02747;  74,12; 6 033; 2 978; 3 055
Bad Lobenstein, Stadt;07356;  48,92; 6 029; 2 991; 3 038
Wassertrüdingen, St;91717;  53,57; 6 023; 3 013; 3 010
Rötha, Stadt;04571;  46,16; 6 016; 3 066; 2 950
Bad Königshofen i.Grabfeld, St;97631;  69,51; 6 000; 2 914; 3 086
Grünhain-Beierfeld, Stadt;08344;  22,25; 5 999; 2 983; 3 016
Glücksburg (Ostsee), Stadt;24960;  39,70; 5 995; 2 859; 3 136
Dornhan, Stadt;72175;  44,92; 5 988; 3 011; 2 977
Norderney, Stadt;26548;  26,31; 5 981; 2 840; 3 141
Linz am Rhein, Stadt;53545;  17,98; 5 962; 2 855; 3 107
Vilseck, St;92249;  64,69; 5 937; 2 933; 3 004
Oberlungwitz, Stadt;09353;  14,68; 5 934; 2 891; 3 043
Hachenburg, Stadt;57627;  21,43; 5 932; 2 793; 3 139
Geislingen, Stadt;72351;  31,96; 5 919; 2 983; 2 936
Gransee, Stadt;16775;  121,68; 5 895; 2 962; 2 933
Stadtroda, Stadt;07646;  16,76; 5 893; 2 878; 3 015
Riedenburg, St;93339;  100,30; 5 891; 2 988; 2 903
Vogtsburg im Kaiserstuhl, Stadt;79235;  37,36; 5 882; 2 970; 2 912
Bad Marienberg (Westerwald), Stadt;56470;  9,95; 5 877; 2 897; 2 980
Fürstenberg/Havel, Stadt;16798;  213,85; 5 874; 2 908; 2 966
Bad Hönningen, Stadt;53557;  20,09; 5 837; 2 860; 2 977
Rochlitz, Stadt;09306;  23,76; 5 832; 2 782; 3 050
Schlüsselfeld, St;96132;  70,24; 5 823; 2 973; 2 850
Tittmoning, St;84529;  72,01; 5 818; 2 968; 2 850
Hausach, Stadt;77756;  36,07; 5 809; 2 908; 2 901
Leun, Stadt;35638;  28,66; 5 800; 2 905; 2 895
Grebenstein, Stadt;34393;  49,85; 5 799; 2 871; 2 928
Marne, Stadt;25709;  4,83; 5 796; 2 757; 3 039
Neustadt a.d.Waldnaab, St;92660;  9,93; 5 795; 2 865; 2 930
Meersburg, Stadt;88709;  12,07; 5 788; 2 759; 3 029
Hirschau, St;92242;  74,96; 5 783; 2 842; 2 941
Bräunlingen, Stadt;78199;  62,14; 5 779; 2 888; 2 891
Wemding, St;86650;  31,60; 5 777; 2 821; 2 956
Haiterbach, Stadt;72221;  28,92; 5 774; 2 874; 2 900
